id,age,work_experience,Honesty-Humility,Extraversion,Agreeableness,Conscientiousness,Integrity,Collegiality,Social_versatility,Development_orientation,Hireability,gender_1,gender_2,gender_3,gender_4,education_1,education_2,education_3,education_4,education_5,education_6,education_7
623a3d1b72cde1824ccbc6d1,0.26530612244897955,0.09803921568627451,3.0,3.225,3.0,3.15,3.4,3.3,3.6,3.4,3.2,0,1,0,0,0,0,0,0,0,1,0
63bc87f783afb5aed2c937d2,0.1428571428571429,0.1568627450980392,3.2625,1.80625,2.11875,4.2,3.5,2.9,2.4,3.3,2.2,1,0,0,0,0,0,1,0,0,0,0
6053a8d54ee4c8d353177990,0.693877551020408,0.45098039215686275,3.3625,3.375,2.95,3.79375,3.2,2.9,2.9,2.8,2.7,1,0,0,0,0,0,0,1,0,0,0
60318abd5f6c24103dd02a1f,0.22448979591836737,0.1568627450980392,3.33125,2.98125,2.8875,3.35625,3.1,3.0,2.7,3.8,2.8,1,0,0,0,0,0,0,1,0,0,0
6294c3853d7d999b10bd034e,0.040816326530612235,0.0392156862745098,2.56875,3.225,3.11875,3.18125,2.9,3.1,3.0,3.0,3.0,0,1,0,0,0,0,1,0,0,0,0
5977e3867412f8000194e1fe,0.5102040816326531,0.37254901960784315,2.9625,2.9875,3.0875,3.34375,3.5,4.2,3.8,4.0,3.9,1,0,0,0,0,0,0,0,0,1,0
5dd14dd31e70da1d0ee5bab8,0.7346938775510203,0.4117647058823529,4.10625,2.2875,3.8,3.29375,4.7,3.5,3.8,3.9,4.0,0,1,0,0,0,0,0,0,1,0,0
607f7f18d84d010ea2cd8664,0.10204081632653061,0.19607843137254902,3.36875,3.04375,3.93125,3.69375,3.3,3.4,2.8,2.8,2.4,0,1,0,0,0,1,0,0,0,0,0
5d49a0b751695e0001a188a8,0.8163265306122449,0.29411764705882354,3.4875,3.85,3.58125,4.04375,3.3,3.9,3.7,3.8,3.7,0,1,0,0,0,0,0,1,0,0,0
6310ceffa120ca2c1fbe1d92,0.5306122448979591,0.49019607843137253,3.1125,2.3,3.65,4.1375,4.0,2.8,2.5,3.3,2.9,0,1,0,0,0,0,1,0,0,0,0
61511b7499620085c08c171d,0.44897959183673464,0.29411764705882354,2.96875,3.09375,3.325,3.2875,3.4,3.4,3.6,3.6,3.3,0,1,0,0,0,0,0,0,1,0,0
615327ab3d238b032366a545,0.2857142857142857,0.27450980392156865,3.375,3.18125,3.20625,3.26875,4.0,3.8,4.0,3.9,3.9,0,1,0,0,0,0,0,1,0,0,0
6111216b74cfd482d05ac02b,0.06122448979591838,0.0784313725490196,2.6625,3.14375,2.71875,3.48125,3.0,3.5,3.3,3.2,3.2,0,1,0,0,0,0,1,0,0,0,0
63615a0d78c37e20f0739bd6,0.4285714285714285,0.29411764705882354,3.16875,2.48125,3.35,2.775,3.0,2.4,2.9,2.8,2.5,1,0,0,0,0,0,0,1,0,0,0
62a74daa695f792361470dd1,0.22448979591836737,0.19607843137254902,3.06875,2.99375,3.28125,3.39375,2.9,3.3,3.1,3.0,2.9,1,0,0,0,0,0,0,1,0,0,0
60f4e3ab507bbb123f866e88,0.12244897959183676,0.0784313725490196,3.1625,2.78125,2.95625,3.475,2.8,2.9,2.9,3.0,2.4,0,1,0,0,0,0,0,1,0,0,0
5f1e363c0add987ddec0faa8,0.10204081632653061,0.0784313725490196,3.1,2.9625,3.0875,3.5375,3.5,3.5,3.8,4.0,3.4,0,1,0,0,0,0,1,0,0,0,0
62a89318448a8592fc88ee03,0.44897959183673464,0.37254901960784315,2.8875,2.90625,3.51875,2.95625,3.5,3.2,3.4,3.2,3.1,1,0,0,0,0,0,0,0,1,0,0
634696400ff1ac25ed01ad11,0.5102040816326531,0.3529411764705882,3.175,3.0,3.36875,3.7875,2.9,2.5,3.0,3.3,2.8,0,1,0,0,0,0,1,0,0,0,0
6164d593d3783a588b11017b,0.1428571428571429,0.11764705882352941,2.99375,3.33125,3.03125,3.38125,3.0,3.3,3.2,2.9,3.0,0,1,0,0,0,1,0,0,0,0,0
610759f2e41f422b6dad0d6e,0.16326530612244894,0.058823529411764705,3.6625,3.5625,3.45625,3.48125,3.6,3.7,3.8,3.7,3.7,0,1,0,0,0,0,0,1,0,0,0
5bdcd88176d6d50001bc3849,0.8163265306122449,0.49019607843137253,3.9125,3.45625,3.375,4.18125,4.0,4.0,3.7,3.9,4.0,1,0,0,0,0,0,0,1,0,0,0
5fec2d32d4f1e489c08795e6,0.36734693877551017,0.2549019607843137,3.525,3.15625,3.09375,3.65,2.5,2.0,2.0,2.5,2.0,0,1,0,0,0,0,1,0,0,0,0
603862f99e00971c55fe0874,0.2857142857142857,0.29411764705882354,3.78125,2.78125,3.4125,3.0875,3.5,3.3,2.6,3.0,2.7,0,0,1,0,0,0,1,0,0,0,0
633e64efca51d0be6c6f52a1,0.26530612244897955,0.1568627450980392,2.89375,3.73125,3.6625,3.275,3.0,2.9,2.8,2.7,2.5,1,0,0,0,0,0,0,1,0,0,0
60031a7fcb3b2238616558a1,0.40816326530612246,0.37254901960784315,3.0375,3.4875,3.9375,4.025,3.6,3.0,3.3,4.0,3.3,0,1,0,0,0,0,1,0,0,0,0
5fdee4d96a36576ca62e4518,0.5918367346938775,0.5490196078431373,2.88125,3.3,3.70625,3.4,3.4,4.2,3.8,3.4,3.5,1,0,0,0,0,0,0,1,0,0,0
601b28841ca7bb2f8edaa293,0.2857142857142857,0.27450980392156865,3.4,2.78125,4.0125,3.16875,3.0,3.3,3.2,3.0,2.3,1,0,0,0,0,0,1,0,0,0,0
5e7027c5a2522d000bddb8f3,0.26530612244897955,0.21568627450980393,3.1375,2.575,3.50625,2.6375,3.6,3.7,3.7,3.3,3.4,1,0,0,0,0,0,0,1,0,0,0
5fba8ed9c7bb9a72a8c0ed8c,0.8367346938775511,0.6862745098039216,3.39375,3.70625,3.69375,3.3125,4.0,4.4,3.8,4.2,3.9,0,1,0,0,0,0,0,1,0,0,0
5513256cfdf99b1607b1f47b,0.2857142857142857,0.23529411764705882,2.8875,3.09375,3.90625,3.575,3.0,3.8,3.0,3.5,2.9,1,0,0,0,0,0,0,0,1,0,0
5d01c7858a840b00175c2123,0.10204081632653061,0.0392156862745098,3.15,1.50625,3.2,2.725,3.2,2.4,2.3,2.7,2.0,1,0,0,0,0,0,1,0,0,0,0
572036a1fd3a5200093c126b,0.5510204081632653,0.43137254901960786,3.325,2.3,2.25625,3.84375,3.0,1.9,2.2,3.3,2.1,0,1,0,0,0,0,0,1,0,0,0
58adfc6e7cf56d0001f931a2,0.16326530612244894,0.0,2.266666667,3.833333333,4.233333333,2.066666667,2.5,3.0,3.0,2.3,2.5,1,0,0,0,0,0,1,0,0,0,0
5a8ac2d8f49c9a0001f3ab34,0.36734693877551017,0.37254901960784315,2.65,3.0625,3.31875,2.5625,3.6,3.5,3.7,3.6,3.5,0,1,0,0,0,0,1,0,0,0,0
6111b0add6d9e4db1ee4b1f5,0.08163265306122447,0.09803921568627451,2.95,3.28125,3.4,3.5875,3.6,3.5,3.4,3.5,3.6,0,1,0,0,0,0,0,1,0,0,0
60885e3577b7ef42c2c73aa9,0.4285714285714285,0.29411764705882354,3.525,3.5125,3.74375,3.36875,3.9,4.3,4.0,4.0,4.8,1,0,0,0,0,0,0,0,1,0,0
5f8f54c1450c2d1b5984c34f,0.1428571428571429,0.1764705882352941,3.41875,2.675,4.1375,3.9875,3.3,3.1,3.3,3.5,2.9,0,1,0,0,0,0,0,1,0,0,0
549b8ef4fdf99b4ffa5fa0c9,0.5918367346938775,0.5882352941176471,2.8875,3.15,2.35625,2.775,3.3,2.7,2.0,2.7,1.8,0,1,0,0,0,0,1,0,0,0,0
5f52c941fc18905c7e8f78fd,0.5306122448979591,0.43137254901960786,3.175,3.33125,3.1125,2.9625,3.1,3.5,3.8,3.0,3.3,1,0,0,0,0,0,0,0,1,0,0
6111308dc631d4011ef43a73,0.12244897959183676,0.0392156862745098,3.5375,2.44375,3.5625,3.7375,3.4,2.9,2.9,3.6,3.2,0,1,0,0,0,0,0,1,0,0,0
5f5ea24540d99b76cb6af503,0.12244897959183676,0.0392156862745098,3.73125,3.00625,3.80625,3.725,2.9,2.9,2.9,3.0,2.7,0,1,0,0,0,0,0,1,0,0,0
5fc1c035ac92312b4c2e6bab,0.2448979591836734,0.0784313725490196,3.225,3.1375,3.28125,4.08125,3.1,3.6,3.3,3.0,3.0,0,1,0,0,0,0,1,0,0,0,0
6282e2e2479eff12a562838c,0.653061224489796,0.6470588235294118,3.3375,3.68125,3.14375,3.775,3.5,3.4,3.3,3.5,3.3,0,1,0,0,0,0,0,1,0,0,0
637ae6da2c8a92b511c1e8c1,0.7755102040816326,0.5882352941176471,3.45625,2.6125,2.8,2.34375,2.3,3.0,2.5,1.7,2.0,0,1,0,0,0,0,0,1,0,0,0
63936bad01efa1e55f6e149d,0.8163265306122449,0.6470588235294118,3.04375,3.30625,3.5,3.325,3.5,3.6,3.3,3.1,3.4,0,1,0,0,0,0,0,1,0,0,0
62f79ff5175d45db6dad1c5b,0.5306122448979591,0.49019607843137253,3.49375,3.40625,2.69375,2.70625,2.3,1.9,2.0,2.5,1.9,1,0,0,0,0,1,0,0,0,0,0
5f8c8f0720fed940a6472d4a,0.16326530612244894,0.058823529411764705,3.3375,2.6125,3.93125,2.99375,3.1,2.9,3.1,3.3,2.5,0,1,0,0,0,0,0,1,0,0,0
5b95ff3a21e7200001f5a795,0.4285714285714285,0.11764705882352941,3.65,3.075,3.575,2.7375,3.0,3.6,3.5,3.0,3.0,0,1,0,0,0,0,1,0,0,0,0
5bc5fe53a7b320000113c150,0.12244897959183676,0.1568627450980392,3.3875,3.025,3.75,2.93125,3.5,4.0,4.0,3.5,4.0,1,0,0,0,0,1,0,0,0,0,0
5d7e7207461e51001c5c236c,0.12244897959183676,0.0196078431372549,2.408333333,2.933333333,2.583333333,2.625,2.8,3.3,2.8,3.0,2.7,1,0,0,0,0,0,0,1,0,0,0
5f92002ccc33eb0ff3d749c5,0.9591836734693877,0.5686274509803921,4.11875,1.75625,3.84375,4.2625,3.8,2.7,2.7,3.4,2.4,0,1,0,0,0,0,0,1,0,0,0
61523ad1ae3acee5b3f7287b,0.4285714285714285,0.3137254901960784,3.09375,2.94375,3.45,3.48125,3.3,3.1,3.8,3.8,3.2,0,1,0,0,0,0,0,0,1,0,0
62f708e4d875cdc4a05333c5,0.5306122448979591,0.43137254901960786,3.175,2.7875,3.2875,2.6625,2.8,2.7,3.1,2.5,2.4,1,0,0,0,0,0,1,0,0,0,0
6111234ac8cfa49e38acbfb4,0.10204081632653061,0.13725490196078433,3.175,3.2125,3.5875,3.5625,3.9,3.8,4.0,3.6,3.7,0,1,0,0,0,0,0,1,0,0,0
6116f5e262766b3c715ab4f8,0.08163265306122447,0.0784313725490196,3.11875,2.64375,3.4375,3.3375,3.6,3.1,3.2,3.2,3.3,0,1,0,0,0,1,0,0,0,0,0
62da0d692b89efcaba51846d,0.26530612244897955,0.13725490196078433,3.24375,2.60625,4.075,2.43125,2.5,2.7,2.4,2.5,2.2,1,0,0,0,0,0,1,0,0,0,0
60c433a4f78e97b5ef1ce71b,0.5918367346938775,0.5098039215686274,3.0875,3.425,3.68125,4.2125,3.3,3.7,4.3,3.8,3.8,0,1,0,0,0,0,0,1,0,0,0
6288c55999c075200b4bfc41,0.20408163265306123,0.09803921568627451,3.30625,2.86875,3.2125,3.16875,3.0,3.4,3.5,3.3,3.4,0,1,0,0,0,0,0,0,0,1,0
63bc72e1171fb0c2103c571f,0.20408163265306123,0.1764705882352941,3.64375,2.76875,3.80625,3.33125,3.2,2.9,2.9,2.9,2.8,1,0,0,0,0,0,1,0,0,0,0
63782709326973c77adc3db8,0.9591836734693877,1.0,4.26875,3.7,4.30625,3.05,3.5,3.3,3.6,2.9,3.4,0,1,0,0,0,0,0,1,0,0,0
633b82ab54af035c569082fb,0.08163265306122447,0.0,2.0125,3.225,2.7625,2.14375,2.9,2.7,2.9,2.4,2.4,1,0,0,0,0,0,0,1,0,0,0
629e241d171ec6698e05f149,0.18367346938775508,0.1568627450980392,2.31875,1.93125,2.98125,2.5,2.7,2.1,2.1,1.7,1.9,1,0,0,0,0,1,0,0,0,0,0
62d5788341a681924672a1ca,0.346938775510204,0.3137254901960784,3.11875,2.95,4.2375,3.78125,2.9,3.0,3.3,3.2,3.0,1,0,0,0,0,0,0,1,0,0,0
5f4f070d58f7aa1540f27f0e,0.8979591836734693,0.5098039215686274,3.81875,2.65,3.9625,3.925,3.5,4.0,3.8,3.8,3.6,0,1,0,0,0,0,0,0,1,0,0
63a4af8f8b8722876fa88952,0.8775510204081631,0.803921568627451,3.48125,3.575,2.7875,4.09375,3.8,3.2,3.3,3.6,3.4,1,0,0,0,0,0,1,0,0,0,0
634e1076f43266192b130e13,0.3877551020408163,0.27450980392156865,3.4125,3.1625,3.3,3.45,3.3,3.5,3.4,3.2,3.0,0,1,0,0,0,0,0,1,0,0,0
5fa0a2400f2ecd114f39f738,0.30612244897959184,0.29411764705882354,2.98125,2.39375,2.81875,3.09375,2.5,2.0,2.0,2.3,1.5,1,0,0,0,0,0,0,1,0,0,0
60fcd954f5ff1656599b53c9,0.3877551020408163,0.29411764705882354,2.975,2.766666667,2.55,3.166666667,4.0,3.7,3.4,2.9,3.4,1,0,0,0,0,0,1,0,0,0,0
5d5dcbce56779f001a62245e,0.4693877551020408,0.21568627450980393,2.85625,2.30625,3.15625,3.175,3.5,3.3,3.5,3.6,3.2,1,0,0,0,0,0,0,0,1,0,0
60144cac1e8f203e861fc5f6,0.2448979591836734,0.13725490196078433,3.1,2.90625,2.6125,3.71875,3.9,4.0,4.1,4.2,4.3,1,0,0,0,0,0,0,0,1,0,0
63acc88bf5fff841db211031,0.6326530612244897,0.6274509803921569,3.71875,2.9,2.99375,3.85625,3.5,3.2,3.0,3.3,2.9,0,1,0,0,0,0,1,0,0,0,0
6105619fd55674bb2c2f0f74,0.16326530612244894,0.13725490196078433,2.883333333,2.25,3.025,2.75,2.9,2.7,2.7,2.4,2.4,0,1,0,0,0,1,0,0,0,0,0
5efb31fa8cd32f04bf048643,0.3877551020408163,0.3333333333333333,4.041666667,3.65,3.016666667,3.483333333,3.1,2.5,2.0,2.7,1.9,0,1,0,0,0,0,1,0,0,0,0
5a8d8079190420000156435d,0.40816326530612246,0.3137254901960784,2.81875,3.325,3.625,2.45,2.7,3.0,3.0,2.9,2.6,1,0,0,0,0,0,0,1,0,0,0
610cd0b96470d70ab18955fa,0.08163265306122447,0.0196078431372549,3.48125,2.73125,3.025,3.0625,2.8,3.2,2.9,2.7,2.5,0,1,0,0,0,1,0,0,0,0,0
62b0ff84054c6ca32f481c65,0.5306122448979591,0.43137254901960786,3.80625,3.16875,3.8875,2.875,2.7,2.8,2.8,2.4,2.3,0,1,0,0,0,1,0,0,0,0,0
63926f15456eea88b2469f91,0.3877551020408163,0.4117647058823529,2.73125,3.25,3.10625,3.04375,3.9,2.6,2.5,2.6,2.6,1,0,0,0,1,0,0,0,0,0,0
60d88604c5043e278f740608,0.5714285714285714,0.49019607843137253,3.0875,3.24375,3.1125,3.00625,3.7,3.7,2.9,3.1,3.1,1,0,0,0,0,0,0,1,0,0,0
5fe3b66ad42dc508212bb4bd,0.10204081632653061,0.058823529411764705,2.9,3.125,3.7,3.058333333,3.5,3.8,3.7,3.3,3.5,1,0,0,0,0,0,1,0,0,0,0
62bd1d1283b326cde10cf27a,0.8775510204081631,0.7647058823529411,4.0875,3.4375,3.66875,4.20625,3.9,3.8,3.8,3.9,4.2,1,0,0,0,0,0,0,0,1,0,0
628dec55823f672331c68577,0.12244897959183676,0.13725490196078433,3.36875,2.975,3.70625,3.33125,3.5,3.1,2.9,2.9,2.9,1,0,0,0,0,0,1,0,0,0,0
63b6e6ab530c4fe8e28adbe6,0.08163265306122447,0.11764705882352941,3.33125,2.55625,2.9625,4.225,3.5,2.8,2.9,3.4,3.1,0,1,0,0,0,0,1,0,0,0,0
6109ced9183e69e8ba12c15f,0.020408163265306145,0.058823529411764705,3.6875,3.1125,3.50625,3.83125,3.5,3.4,3.7,3.5,3.6,0,1,0,0,0,0,1,0,0,0,0
6004fb013a8d786ca7d9afc3,0.346938775510204,0.2549019607843137,3.175,3.7375,2.86875,2.68125,3.1,4.0,2.6,3.3,3.2,0,1,0,0,0,0,0,0,1,0,0
615b39c56d4a42f215089b8a,0.2448979591836734,0.1764705882352941,2.8875,3.21875,3.3875,2.96875,3.0,3.0,3.2,2.9,3.2,1,0,0,0,0,0,0,1,0,0,0
6344590912e9b0ebb41d518c,0.7755102040816326,0.7254901960784313,2.53125,2.65625,3.3875,2.825,2.9,2.9,2.8,2.9,2.0,1,0,0,0,0,0,0,1,0,0,0
60d2988d4612ecd49bc76539,0.16326530612244894,0.0784313725490196,3.0125,2.9,3.58125,3.58125,3.5,4.6,3.9,3.7,3.5,0,1,0,0,0,0,0,1,0,0,0
63b6c0f765c8dd35c3e6c36a,0.06122448979591838,0.0392156862745098,2.9125,2.84375,3.4625,2.875,3.1,3.3,3.3,3.3,3.1,1,0,0,0,0,0,1,0,0,0,0
5a57cb50acc75b00017a2b01,0.40816326530612246,0.29411764705882354,3.51875,3.18125,3.80625,3.7625,3.6,4.1,4.0,3.6,3.8,0,1,0,0,0,0,0,0,1,0,0
616604bed27acb2f4e2841a9,0.12244897959183676,0.13725490196078433,3.11875,2.4875,2.95,3.1125,2.0,1.8,1.7,1.7,1.5,1,0,0,0,0,0,1,0,0,0,0
634865f77fe29563ec6f621c,0.2448979591836734,0.1568627450980392,2.9375,2.11875,3.41875,3.775,3.2,2.8,3.2,3.8,2.9,1,0,0,0,0,0,0,0,1,0,0
5a348ea750833c0001ee9550,0.346938775510204,0.3529411764705882,3.6375,2.075,3.3875,3.6125,3.5,2.8,3.0,3.5,2.9,0,1,0,0,0,0,0,1,0,0,0
62926f5a375553f13d68bc92,0.857142857142857,0.7450980392156863,2.8375,3.175,3.325,3.0625,3.7,3.4,3.3,3.6,3.3,1,0,0,0,0,0,0,1,0,0,0
6272ab12b3d9c61d2271db8d,0.44897959183673464,0.29411764705882354,2.9875,2.65625,2.75625,2.975,2.7,2.8,2.6,3.0,2.4,1,0,0,0,0,0,1,0,0,0,0
57e7bb4e73e67300012b8e2a,0.7346938775510203,0.5882352941176471,3.475,3.83125,3.19375,2.85,4.5,3.7,3.2,3.8,3.6,0,1,0,0,0,0,1,0,0,0,0
63bbc8ba5520732c211a6ae8,0.6122448979591837,0.47058823529411764,3.5375,3.8875,3.775,3.35,3.5,3.1,3.2,2.9,3.1,0,1,0,0,0,0,1,0,0,0,0
5f99a9a8a1558603b27e39e5,0.7959183673469388,0.7647058823529411,3.06875,2.43125,2.24375,4.0875,3.5,2.5,1.5,3.0,1.5,1,0,0,0,0,0,1,0,0,0,0
5fed41e3e14422f5e308c6e5,0.5510204081632653,0.49019607843137253,3.43125,2.50625,3.28125,2.75625,3.2,3.5,3.4,3.5,3.3,1,0,0,0,0,0,0,0,1,0,0
5f5155aba90f9b3760f2f4bc,0.44897959183673464,0.3529411764705882,4.1875,3.20625,3.94375,2.36875,4.4,4.3,4.1,3.6,4.2,1,0,0,0,0,0,0,0,1,0,0
5f4b01e7e534bc10f5b6388d,0.1428571428571429,0.11764705882352941,3.44375,4.14375,4.08125,3.7125,3.0,3.5,3.6,4.0,3.3,0,0,1,0,0,0,1,0,0,0,0
59aba109d4ef6600011211c9,0.6326530612244897,0.47058823529411764,3.075,2.93125,2.90625,3.525,3.5,4.0,3.9,3.7,3.6,0,1,0,0,0,0,1,0,0,0,0
62ffd71667a933f2d8bb4ab0,0.10204081632653061,0.0784313725490196,2.5125,2.95625,3.2375,3.91875,2.4,2.6,2.7,4.1,2.7,1,0,0,0,0,0,0,1,0,0,0
639aa4b8f52bdf60b603c9b1,0.9795918367346939,0.4117647058823529,3.05,2.875,2.95,3.1,2.9,2.7,2.9,3.0,2.8,0,1,0,0,0,0,0,1,0,0,0
6101caab1315f0a3159be863,0.22448979591836737,0.13725490196078433,2.9375,2.6875,3.05,3.35,3.7,3.4,3.4,3.7,3.4,0,1,0,0,0,0,0,1,0,0,0
60d7416aaa24206365b46806,0.08163265306122447,0.11764705882352941,3.725,3.81875,3.45625,3.44375,4.4,4.8,3.9,4.5,4.7,0,1,0,0,0,0,0,1,0,0,0
62ac7d0d794fad54e6cf7d84,0.2857142857142857,0.1568627450980392,3.2375,2.125,2.475,2.3125,1.9,1.6,1.4,1.2,1.4,1,0,0,0,0,0,1,0,0,0,0
62f0f422c25e8ccbcb742154,0.5918367346938775,0.5882352941176471,2.60625,3.34375,3.8375,3.74375,2.5,2.7,3.0,2.9,2.2,1,0,0,0,0,1,0,0,0,0,0
631fc3e54c3c0515402fdd17,0.020408163265306145,0.0,2.55625,3.175,3.475,2.1875,3.0,2.4,2.8,2.4,2.3,1,0,0,0,1,0,0,0,0,0,0
5733464fbc6923000fcd2de1,0.693877551020408,0.6470588235294118,3.375,2.7375,3.6625,3.4875,3.6,3.8,3.7,4.0,3.2,0,1,0,0,0,0,0,0,1,0,0
62976e7114308ee7c69d10ae,0.44897959183673464,0.29411764705882354,2.8875,3.0625,2.3125,2.825,2.2,2.0,2.1,2.5,1.7,1,0,0,0,0,0,0,0,0,1,0
5fb96b9798cd084465b0bf36,0.693877551020408,0.6666666666666666,2.9625,2.90625,2.55625,3.29375,3.0,2.5,2.0,2.8,1.8,1,0,0,0,0,0,1,0,0,0,0
616f0b4cde85d60d1d2cb938,0.10204081632653061,0.0784313725490196,2.825,3.3875,2.74375,2.98125,3.9,3.7,3.4,3.3,3.6,1,0,0,0,0,0,1,0,0,0,0
638f9e7c0efdd9badb8b0353,0.7551020408163265,0.6078431372549019,2.69375,2.475,2.925,2.6875,2.6,2.9,2.7,3.2,2.5,0,1,0,0,0,0,0,0,1,0,0
5f16c677bc5f86028f33fc62,0.06122448979591838,0.0392156862745098,3.09375,3.575,3.0625,3.64375,3.0,3.5,3.0,3.0,3.0,0,1,0,0,0,0,1,0,0,0,0
63d13dbf2d8a41f897c4d8fd,0.20408163265306123,0.1764705882352941,2.775,2.35625,4.16875,2.65,3.4,2.8,3.2,3.5,3.3,1,0,0,0,0,0,1,0,0,0,0
5563b68afdf99b672cca50d3,0.5306122448979591,0.23529411764705882,2.925,3.2375,2.4875,2.975,3.2,2.1,2.3,3.6,2.2,1,0,0,0,0,0,1,0,0,0,0
5f6be7056ec0431594b8b325,0.18367346938775508,0.11764705882352941,3.25625,2.5875,3.50625,2.95625,3.2,3.0,2.8,3.0,2.6,1,0,0,0,0,0,0,0,1,0,0
62e2f07641ec065b97e4fcd3,0.6122448979591837,0.5686274509803921,3.40625,2.95625,4.35,3.36875,2.8,2.9,2.9,3.5,3.1,1,0,0,0,0,0,1,0,0,0,0
60f838095603e27ca51820a7,0.9591836734693877,0.8235294117647058,4.025,3.24375,3.25625,3.2,3.0,3.5,3.3,3.5,3.1,1,0,0,0,0,0,0,1,0,0,0
5fb2041681fe9376804e1249,0.4693877551020408,0.37254901960784315,3.8625,2.53125,3.56875,3.88125,4.0,3.2,3.2,3.5,3.3,0,1,0,0,0,0,0,1,0,0,0
5ee8f9a309471c0d46a6d247,0.346938775510204,0.21568627450980393,2.85,2.40625,3.6375,3.7625,4.0,3.5,3.5,3.9,3.9,0,1,0,0,0,0,0,1,0,0,0
615102c62504c240ac52cb00,0.2448979591836734,0.23529411764705882,3.2,3.11875,3.36875,3.45625,3.5,3.2,2.9,3.2,3.2,0,1,0,0,0,0,0,1,0,0,0
60c12fe6ca8c4aa6d0185190,0.4285714285714285,0.3137254901960784,3.0375,2.7875,3.15,3.125,3.5,4.0,2.5,3.0,3.0,1,0,0,0,0,0,0,1,0,0,0
610508c09d61c098f072605b,0.1428571428571429,0.0196078431372549,2.6375,3.45625,3.36875,3.88125,3.3,3.4,3.4,3.2,3.3,0,1,0,0,0,0,1,0,0,0,0
60885d559ca52f07dd234260,0.653061224489796,0.6862745098039216,3.575,4.33125,2.65625,3.825,4.1,4.3,2.9,3.5,3.5,1,0,0,0,0,0,0,1,0,0,0
611377497bdc630aedb0c1a7,0.08163265306122447,0.0196078431372549,2.45625,3.1125,2.49375,2.4,2.2,2.2,2.3,1.8,1.7,0,1,0,0,0,0,1,0,0,0,0
62961bfdbe5f238d3225db72,0.4897959183673469,0.3137254901960784,2.975,3.3625,3.23125,3.725,3.8,3.7,3.5,3.5,3.9,0,1,0,0,0,0,1,0,0,0,0
5dbc46b70338051eb7999760,0.5510204081632653,0.5294117647058824,3.44375,3.44375,3.75,3.84375,3.2,4.2,3.6,4.2,3.4,0,1,0,0,0,0,0,1,0,0,0
5c91658e319e1200014f6f9b,0.40816326530612246,0.39215686274509803,2.65625,3.4625,3.2625,2.69375,3.4,4.0,4.0,3.6,3.6,1,0,0,0,0,0,0,1,0,0,0
636150c1c5a922d6451c675c,0.4285714285714285,0.43137254901960786,3.81875,3.85625,3.0375,3.475,3.5,4.1,3.5,3.3,3.7,0,1,0,0,0,0,1,0,0,0,0
5c25e498867f660001ae0ea6,0.4897959183673469,0.5294117647058824,3.2625,4.14375,3.86875,4.14375,3.6,3.8,3.4,3.7,3.8,0,1,0,0,0,0,1,0,0,0,0
59f78f90a764fc000135f6e6,0.40816326530612246,0.29411764705882354,3.73125,2.38125,4.0625,3.95,4.1,3.9,3.7,3.6,3.8,0,1,0,0,0,0,0,0,1,0,0
62acc0a0e293719010c1d3c7,0.10204081632653061,0.09803921568627451,3.0625,2.53125,3.3625,3.525,3.0,3.0,2.9,3.8,3.0,1,0,0,0,0,0,0,1,0,0,0
6122887748c825a688a6dd20,0.44897959183673464,0.29411764705882354,2.975,2.6625,3.03125,3.41875,3.1,3.1,3.3,3.2,3.1,0,1,0,0,0,0,0,0,1,0,0
610ad21c0586bfb21376e859,0.26530612244897955,0.21568627450980393,2.93125,2.6,3.3125,3.4875,2.8,2.7,2.8,3.3,2.7,0,1,0,0,0,0,1,0,0,0,0
5bbc18010cb04c00015025ce,0.346938775510204,0.3137254901960784,3.025,2.70625,3.3625,2.925,3.7,3.4,3.5,3.5,3.1,0,1,0,0,0,0,1,0,0,0,0
601387b4aa37e127b0544497,0.40816326530612246,0.27450980392156865,3.38125,2.825,2.99375,3.55625,2.9,3.0,2.5,2.3,2.0,0,1,0,0,0,0,1,0,0,0,0
5ec03a5e431c380a2dd46bb5,0.08163265306122447,0.13725490196078433,3.116666667,3.016666667,4.283333333,3.175,3.7,3.8,3.9,3.9,3.8,1,0,0,0,0,0,1,0,0,0,0
5f6e7d8a97c74a3d7500120e,0.4693877551020408,0.29411764705882354,3.58125,2.675,3.55625,3.575,3.4,3.2,3.0,3.3,2.7,0,1,0,0,0,0,0,1,0,0,0
5ebd758a3d870d0725a23e07,0.1428571428571429,0.0392156862745098,3.21875,3.91875,3.775,4.01875,3.8,3.5,3.2,3.5,2.9,0,0,1,0,0,0,1,0,0,0,0
5f244e0d0d7f44018faa3938,0.346938775510204,0.37254901960784315,2.89375,2.31875,2.70625,3.775,3.3,3.1,3.4,3.5,2.9,0,1,0,0,0,0,1,0,0,0,0
6335e35d7a38530d68fd75ca,0.06122448979591838,0.29411764705882354,2.46875,3.2625,3.65,3.0875,2.4,2.9,2.8,3.2,2.3,1,0,0,0,0,0,1,0,0,0,0
5fc2734dbe970b424ca019b4,0.30612244897959184,0.13725490196078433,2.875,2.76875,3.01875,3.2,3.0,2.8,2.4,2.4,2.2,0,1,0,0,0,0,0,1,0,0,0
607cb8d1644bc7d3d41dfbc6,0.44897959183673464,0.4117647058823529,3.16875,3.275,3.33125,3.125,3.8,3.3,3.4,4.0,3.0,0,1,0,0,0,0,0,0,1,0,0
